customer_id,lat,lng,population,area,timezone,children,age,income,marital,churn,gender,tenure,monthlycharge,bandwidth_gb_year,outage_sec_perweek,email,contacts,yearly_equip_failure,techie,port_modem,tablet,job_id,payment_id,contract_id,location_id
126,28.33597,-82.20146,20449,Suburban,America/New_York,2,34,74679.84,Widowed,No,Male,7.231032028,124.960655,1269.836202,11.64836306,11,0,1,Yes,Yes,Yes,Musician,Bank Transfer(automatic),Two Year,33525
127,41.51534,-76.97577,161,Urban,America/New_York,2,68,95028.57,Separated,Yes,Male,4.627672042,220.161527,1038.745378,6.076260652,13,0,0,No,Yes,Yes,Senior tax professional/tax inspector,Electronic Check,Month-to-month,17763
128,41.8364,-72.46061,29210,Urban,America/New_York,0,62,34281.1,Never Married,No,Male,10.05306287,172.48852,1531.155367,11.75681641,9,0,0,No,No,No,"Engineer, biomedical",Bank Transfer(automatic),Two Year,6066
129,42.11139,-88.99956,821,Urban,America/Chicago,0,52,36240.81,Separated,No,Male,4.171044392,120.004928,991.2441024,9.173739977,14,0,1,No,Yes,Yes,Facilities manager,Electronic Check,Two Year,61052
130,41.15338,-87.62902,5846,Urban,America/Chicago,5,32,9515.64,Divorced,Yes,Male,4.568682641,220.161527,1244.296865,8.353693631,11,4,0,No,No,No,Osteopath,Mailed Check,Month-to-month,60954
131,40.42752,-81.29587,4476,Rural,America/New_York,0,47,125814.88,Divorced,Yes,Female,6.085030507,139.965008,1162.332926,10.74539526,10,0,1,No,Yes,No,Corporate investment banker,Mailed Check,Month-to-month,44621
132,33.75973,-85.81881,5529,Rural,America/Chicago,8,66,12995.68,Divorced,No,Female,2.730250735,159.951231,577.1157824,11.36323648,12,1,1,No,Yes,No,Psychotherapist,Mailed Check,Month-to-month,36277
133,42.76391,-71.4071,25328,Rural,America/New_York,1,70,77531.43,Divorced,Yes,Female,8.574901206,184.949594,1442.974877,2.310584634,14,1,0,No,Yes,No,"Copywriter, advertising",Bank Transfer(automatic),Month-to-month,3051
134,43.42122,-76.09223,3736,Suburban,America/New_York,3,41,87354.99,Divorced,Yes,Male,9.743201772,252.637807,1577.208717,5.290318715,10,0,0,No,Yes,No,Horticultural consultant,Mailed Check,Month-to-month,13131
135,46.21378,-95.61021,610,Suburban,America/Chicago,2,59,76567.85,Separated,No,Male,9.482919033,112.455141,886.9398744,5.258274954,8,1,0,No,Yes,No,Microbiologist,Bank Transfer(automatic),Month-to-month,56524
136,39.22601,-75.66854,34,Rural,America/New_York,1,46,30663.52,Married,No,Male,8.447988841,179.979358,1065.06443,7.157580014,12,0,0,No,No,No,Educational psychologist,Electronic Check,Two Year,19955
137,36.45915,-77.5707,3199,Suburban,America/New_York,3,70,122957.19,Married,No,Male,6.365998533,202.443347,951.886985,2.120350511,17,0,0,No,Yes,Yes,Sport and exercise psychologist,Bank Transfer(automatic),One year,27831
138,32.96633,-95.12119,1135,Urban,America/Chicago,1,89,31600.92,Widowed,No,Male,7.251397592,197.472533,1404.435534,4.978546291,12,2,0,No,No,No,"Production designer, theatre/television/film",Bank Transfer(automatic),One year,75451
139,35.72895,-98.7404,1750,Suburban,America/Chicago,4,75,74638.78,Never Married,Yes,Female,14.64011644,255.155493,1925.911722,6.547676875,10,3,1,No,No,No,Risk manager,Mailed Check,One year,73669
140,37.04672,-83.47218,1076,Urban,America/New_York,0,26,32652.3,Married,Yes,Female,11.71637124,174.976769,1805.011298,7.410590719,9,0,1,Yes,No,Yes,Health visitor,Electronic Check,Month-to-month,40827
141,41.92493,-88.88861,1692,Urban,America/Chicago,4,25,63650.54,Divorced,No,Female,4.13273503,169.992756,700.7343179,11.39765385,8,1,1,No,Yes,No,Counsellor,Electronic Check,Two Year,60150
142,28.80493,-96.98473,43123,Rural,America/Chicago,1,84,28622.6,Widowed,Yes,Female,2.887429547,192.440432,513.237305,11.29945603,14,1,0,No,No,No,Educational psychologist,Bank Transfer(automatic),Month-to-month,77901
143,41.07608,-74.59774,2396,Suburban,America/New_York,3,69,50252.79,Never Married,No,Male,3.303030246,182.460772,717.3876564,11.30748265,15,0,2,No,No,Yes,Visual merchandiser,Bank Transfer(automatic),Month-to-month,7439
144,32.45432,-100.36402,12914,Urban,America/Chicago,3,31,19800.81,Divorced,No,Male,5.15825129,139.965008,1313.492851,10.31551212,11,2,1,No,No,Yes,"Doctor, general practice",Credit Card (automatic),One year,79556
145,44.93099,-93.07957,15171,Suburban,America/Chicago,10,76,35954.77,Married,Yes,Male,3.237560234,137.461553,819.4195269,13.71555406,14,1,0,No,No,No,Clinical biochemist,Electronic Check,Month-to-month,55107
146,40.44172,-74.84013,5157,Rural,America/New_York,8,75,36342.31,Divorced,Yes,Male,2.733109234,217.472533,882.1160656,15.40917963,15,2,0,No,No,No,Arts development officer,Bank Transfer(automatic),Month-to-month,8551
147,44.11271,-94.89317,828,Rural,America/Chicago,1,74,48715.53,Divorced,Yes,Nonbinary,3.180102025,210.138,724.7803356,11.9664542,17,1,0,No,Yes,Yes,Water quality scientist,Mailed Check,Two Year,56019
148,41.54231,-74.35823,98,Suburban,America/New_York,1,49,23204.98,Divorced,No,Male,15.85983755,104.964303,1829.270014,10.18046877,10,2,0,No,No,No,Optometrist,Electronic Check,Two Year,10915
149,40.35592,-80.24823,15671,Rural,America/New_York,1,47,35302.52,Separated,Yes,Male,11.73724209,262.610632,1668.199119,14.01485542,16,1,1,No,No,No,Petroleum engineer,Bank Transfer(automatic),Month-to-month,15057
150,44.02608,-75.85861,2229,Urban,America/New_York,4,20,54895.16,Married,Yes,Female,7.006240694,152.488401,1124.353152,14.62784306,17,2,0,No,Yes,Yes,"Scientist, research (physical sciences)",Credit Card (automatic),Month-to-month,13616
151,43.71022,-123.95642,4982,Suburban,America/Los_Angeles,2,26,60398.06,Never Married,Yes,Female,5.562130367,174.974431,1316.239744,10.90517581,10,2,0,No,No,No,Building control surveyor,Credit Card (automatic),One year,97467
152,34.17123,-118.32382,18575,Urban,America/Los_Angeles,2,72,8115.88,Never Married,No,Female,14.53027663,220.118516,1637.201426,8.894475174,8,0,1,No,No,No,Financial planner,Credit Card (automatic),One year,91506
153,41.76336,-72.72717,15715,Urban,America/New_York,1,41,33858.66,Divorced,No,Male,5.905906389,162.452604,951.8524406,10.50187888,13,0,0,Yes,No,Yes,Medical illustrator,Mailed Check,Month-to-month,6119
154,31.30969,-91.60794,6252,Suburban,America/Chicago,3,26,29950.47,Married,Yes,Female,3.260462654,184.961033,1248.097652,12.34250072,12,2,1,No,Yes,Yes,"Copywriter, advertising",Mailed Check,Month-to-month,71373
155,32.11472,-89.22514,3834,Urban,America/Chicago,4,55,49421.69,Separated,No,Male,18.91276578,217.483972,2220.255405,10.29380879,12,3,0,No,Yes,No,Theatre director,Electronic Check,One year,39338
156,34.15607,-117.40417,19556,Urban,America/Los_Angeles,1,46,11061.05,Married,No,Female,14.25617986,220.118516,1669.202417,8.512650562,11,2,1,No,Yes,No,"Secretary, company",Mailed Check,Two Year,92377
157,42.00853,-87.69481,47732,Suburban,America/Chicago,0,87,15388.32,Separated,Yes,Female,7.983887266,187.642236,990.0555076,7.82671592,13,1,2,Yes,Yes,No,Theme park manager,Bank Transfer(automatic),One year,60645
158,29.50205,-95.08652,86926,Rural,America/Chicago,1,39,20624.31,Divorced,No,Male,5.969967132,174.961766,967.9819136,6.985590245,9,2,1,Yes,No,Yes,Visual merchandiser,Electronic Check,Two Year,77573
159,38.01464,-83.76565,69,Rural,America/New_York,0,81,47877.81,Married,Yes,Male,19.95277818,252.637807,2190.259876,11.40449185,12,0,0,No,No,No,Materials engineer,Electronic Check,Two Year,40334
160,40.75225,-73.37596,15033,Suburban,America/New_York,0,83,46154.17,Never Married,No,Male,14.85781115,130.024412,1445.752781,10.44249511,13,1,0,No,Yes,No,Civil Service fast streamer,Credit Card (automatic),One year,11798
161,42.09364,-88.77654,2673,Urban,America/Chicago,0,50,107111.8,Widowed,Yes,Female,2.600063739,162.482694,528.6553088,15.38627887,12,2,0,No,No,No,Health service manager,Credit Card (automatic),Month-to-month,60145
162,43.55141,-93.22052,1879,Urban,America/Chicago,3,87,10403.59,Married,Yes,Female,11.92299244,182.467607,1296.481055,10.68024546,13,2,1,No,Yes,No,"Scientist, forensic",Bank Transfer(automatic),Month-to-month,56036
163,42.57963,-110.84469,358,Rural,America/Denver,3,76,22412.6,Married,No,Female,5.972864167,139.934918,1195.393037,10.62439366,13,0,0,No,Yes,No,Diagnostic radiographer,Mailed Check,Two Year,83126
164,41.70628,-83.6037,32653,Suburban,America/New_York,6,25,19476.27,Widowed,Yes,Female,10.87555535,200.165175,1700.121992,10.91642397,13,1,0,Yes,No,No,Immigration officer,Mailed Check,Two Year,43613
165,43.56677,-114.3155,10398,Rural,America/Boise,3,34,96382.76,Married,Yes,Male,16.00330155,202.682861,2120.673828,8.580626195,14,0,0,No,Yes,No,Dealer,Mailed Check,Two Year,83333
166,47.49741,-97.28184,2081,Suburban,America/Chicago,1,46,28022.56,Divorced,No,Female,12.63074989,159.951231,1238.421347,8.996933306,11,0,1,No,Yes,No,Planning and development surveyor,Electronic Check,Two Year,58257
167,31.41551,-85.91877,3410,Suburban,America/Chicago,1,73,35478.4,Married,No,Female,8.4944392,149.948316,847.110799,7.602570192,7,2,0,No,Yes,No,Broadcast engineer,Mailed Check,Month-to-month,36351
168,38.21615,-78.2303,377,Suburban,America/New_York,8,57,10155.51,Divorced,Yes,Female,8.044444101,149.959755,1112.937102,9.217689334,12,1,1,No,Yes,No,Local government officer,Electronic Check,Month-to-month,22972
169,34.92588,-82.4386,1917,Rural,America/New_York,3,58,87537.25,Divorced,No,Male,12.07358377,137.469817,1623.045026,9.591529444,14,0,1,No,Yes,Yes,Nature conservation officer,Electronic Check,Two Year,29613
170,42.03008,-76.35403,2482,Urban,America/New_York,4,70,34112.1,Never Married,Yes,Male,10.21634248,187.656013,1479.730181,13.36027908,12,0,0,No,Yes,No,Private music teacher,Bank Transfer(automatic),One year,13812
171,35.82626,-97.01138,902,Suburban,America/Chicago,0,53,32653.51,Married,Yes,Male,15.50354683,164.985293,2144.735024,4.372034777,7,1,0,No,Yes,No,Manufacturing engineer,Mailed Check,Month-to-month,74832
172,40.67495,-73.70356,43714,Suburban,America/New_York,0,31,35321.46,Married,Yes,Male,13.88004531,159.965008,1522.289512,10.59285179,11,0,3,No,Yes,No,"Geologist, wellsite",Credit Card (automatic),Month-to-month,11580
173,42.84308,-93.62003,3066,Suburban,America/Chicago,0,38,49277.48,Widowed,No,Female,19.48900163,172.462354,1974.780054,12.81260566,10,1,0,No,No,No,Gaffer,Electronic Check,One year,50421
174,31.20426,-92.37751,13365,Rural,America/Chicago,0,26,37297.82,Widowed,Yes,Female,10.01771765,204.949594,1261.177198,3.767298987,11,0,0,No,No,No,Curator,Electronic Check,Two Year,71302
175,26.67347,-99.10304,207,Rural,America/Chicago,2,44,14928.96,Widowed,No,Male,7.34059599,147.473844,939.7181324,17.56798903,14,2,0,No,Yes,No,"Editor, commissioning",Electronic Check,One year,78564
176,34.14454,-118.2565,689,Suburban,America/Los_Angeles,3,66,24702.68,Divorced,Yes,Female,12.64742067,162.471255,1357.062854,11.2369761,11,3,2,Yes,No,No,"Engineer, communications",Electronic Check,Month-to-month,91210
177,30.56858,-87.90401,99,Suburban,America/Chicago,1,58,87535.71,Divorced,No,Male,8.850426839,119.95684,1456.887443,8.54892416,15,0,1,No,Yes,No,Barrister,Mailed Check,Two Year,36559
178,46.94406,-102.45833,509,Rural,America/Denver,6,51,63166.87,Divorced,Yes,Female,3.701557118,207.609354,937.5863866,6.094109902,11,2,0,No,No,No,TEFL teacher,Bank Transfer(automatic),One year,58656
179,46.23146,-93.83415,933,Urban,America/Chicago,4,34,11856.81,Separated,No,Female,2.976033785,194.999168,830.1193011,13.9077275,14,1,0,No,No,No,Public relations account executive,Mailed Check,One year,56450
180,42.42018,-72.10615,4991,Rural,America/New_York,0,87,27326.79,Widowed,No,Nonbinary,5.522376826,174.975543,737.8564608,7.905333122,14,1,0,No,Yes,No,Audiological scientist,Credit Card (automatic),Two Year,1005
181,36.50308,-79.09174,1579,Rural,America/New_York,1,67,12779.23,Divorced,Yes,Female,15.64596698,240.114868,1781.854862,12.53830949,9,2,1,No,Yes,No,Travel agency manager,Mailed Check,Month-to-month,27343
182,38.31387,-85.76896,19669,Urban,America/Kentucky/Louisville,4,59,25519.91,Never Married,Yes,Nonbinary,23.00764441,240.114868,2464.577489,12.8219418,12,1,1,No,No,Yes,Land,Credit Card (automatic),Month-to-month,47129
183,36.73949,-83.44596,530,Urban,America/New_York,7,23,46871.21,Divorced,No,Male,17.24924155,139.983006,2392.203409,8.941553742,10,0,0,No,Yes,No,Music therapist,Mailed Check,One year,40863
184,36.20595,-105.70693,1469,Suburban,America/Denver,0,42,77383.72,Widowed,Yes,Male,13.01107597,240.114868,1664.19271,10.51043963,12,0,0,No,Yes,No,"Librarian, academic",Credit Card (automatic),Month-to-month,87553
185,42.84506,-75.38218,324,Suburban,America/New_York,1,24,47395.3,Divorced,Yes,Female,5.104082209,209.993134,1433.616898,11.86384439,11,3,0,No,Yes,No,Film/video editor,Bank Transfer(automatic),Two Year,13418
186,42.85933,-84.92965,10482,Urban,America/Detroit,2,81,90977.74,Widowed,No,Female,3.521499924,147.456419,823.4933243,10.76051016,10,3,0,No,Yes,Yes,Environmental health practitioner,Mailed Check,Two Year,48875
187,32.24926,-94.45456,3151,Suburban,America/Chicago,8,78,135727.71,Separated,No,Male,8.08137067,107.495766,1468.357421,11.05420024,14,0,0,No,No,No,"Journalist, broadcasting",Mailed Check,Month-to-month,75631
188,40.79879,-76.08148,1919,Rural,America/New_York,1,51,47726.25,Separated,Yes,Female,1.875430489,152.502178,590.7765801,8.174495258,8,5,0,No,No,Yes,"Engineer, manufacturing",Credit Card (automatic),Month-to-month,18214
189,42.37667,-77.36652,241,Suburban,America/New_York,1,70,51721.64,Never Married,No,Female,5.587484456,79.978861,418.6206885,10.05388383,12,2,0,No,Yes,No,Waste management officer,Bank Transfer(automatic),One year,14856
190,40.43606,-81.37021,673,Urban,America/New_York,0,87,41531.03,Married,No,Female,7.007695148,142.482694,1181.991846,7.045552801,13,2,0,No,Yes,Yes,"Scientist, water quality",Mailed Check,Two Year,44653
191,31.41298,-83.32722,2649,Urban,America/New_York,0,46,33504.8,Divorced,No,Female,1.408375942,117.439154,733.4036934,8.957297136,14,1,0,No,No,No,Sub,Bank Transfer(automatic),One year,31749
192,38.38074,-97.52213,1655,Urban,America/Chicago,8,56,34197.3,Widowed,Yes,Female,11.64983735,220.132293,1719.173387,15.74015572,14,2,1,No,Yes,Yes,"Scientist, water quality",Electronic Check,Month-to-month,67443
193,38.55253,-82.73701,1598,Suburban,America/New_York,4,44,11518.58,Married,Yes,Male,2.964559883,152.455519,1205.956363,13.41209586,11,3,0,Yes,No,No,Neurosurgeon,Electronic Check,Two Year,41183
194,33.88987,-102.33544,6658,Urban,America/Chicago,0,33,31065.17,Never Married,No,Female,10.25635754,174.961766,1261.032763,14.89835355,9,2,1,No,No,No,"Scientist, research (maths)",Electronic Check,Month-to-month,79339
195,46.12873,-89.85899,823,Suburban,America/Chicago,0,19,32097.17,Widowed,Yes,Female,3.892407013,202.443347,741.7766988,13.62135046,14,1,1,No,Yes,No,Public house manager,Bank Transfer(automatic),Month-to-month,54545
196,38.37332,-82.26407,13287,Suburban,America/New_York,1,31,23424.88,Never Married,Yes,Male,3.226996711,210.12704,932.6084359,14.95912113,12,2,1,No,Yes,No,"Designer, multimedia",Credit Card (automatic),Two Year,25504
197,46.3964,-92.88292,2394,Urban,America/Chicago,1,34,35988.24,Separated,No,Female,15.87685513,139.979239,1708.614019,11.741245,9,0,0,No,No,Yes,"Psychologist, sport and exercise",Bank Transfer(automatic),One year,55783
198,40.49343,-82.5764,9295,Urban,America/New_York,4,43,35539.7,Never Married,No,Male,5.874064017,139.965008,1363.58603,7.765121655,11,0,1,No,Yes,Yes,Building surveyor,Mailed Check,Two Year,43019
199,48.00013,-118.9525,315,Suburban,America/Los_Angeles,1,82,27959.34,Separated,No,Male,3.756359276,137.439154,472.1057019,7.130431693,5,1,0,No,No,Yes,"Geologist, wellsite",Bank Transfer(automatic),Month-to-month,99124
200,45.134,-67.224,2998,Rural,America/New_York,6,36,52232.97,Widowed,No,Female,2.905283283,102.474625,558.2340556,8.359515606,13,1,0,No,No,No,Animator,Credit Card (automatic),Month-to-month,4619
201,45.29278,-96.16591,178,Suburban,America/Chicago,1,48,18198.59,Never Married,Yes,Male,1.474810061,252.637807,815.194738,9.42799205,17,3,0,No,Yes,Yes,"Production assistant, television",Electronic Check,Month-to-month,56227
202,37.94084,-78.65369,1423,Rural,America/New_York,0,52,16851.94,Widowed,Yes,Male,18.56165869,194.999168,2007.303617,10.95510131,11,0,1,No,Yes,Yes,Transport planner,Electronic Check,Month-to-month,22959
203,32.14053,-106.61285,1935,Suburban,America/Denver,1,35,16440.05,Never Married,Yes,Nonbinary,12.39088509,242.610632,2088.48083,10.8621377,16,1,0,No,Yes,No,"Geneticist, molecular",Bank Transfer(automatic),Month-to-month,88072
204,41.92056,-87.75603,90517,Suburban,America/Chicago,3,83,44223.58,Widowed,No,Female,14.17192333,127.458638,1430.761492,7.352533505,15,2,0,No,Yes,No,Merchant navy officer,Electronic Check,Month-to-month,60639
205,38.49747,-97.28225,239,Suburban,America/Chicago,0,20,33343.73,Widowed,No,Male,3.86023041,129.976324,822.3008694,11.38860234,14,1,0,No,No,Yes,Archaeologist,Electronic Check,Two Year,67438
206,44.93688,-94.67707,1003,Suburban,America/Chicago,0,25,30664.56,Separated,Yes,Female,17.72593456,240.114868,2059.200998,9.580144161,13,4,0,No,No,No,Occupational psychologist,Electronic Check,One year,56228
207,42.8425,-84.15529,2817,Suburban,America/Detroit,0,88,31934.04,Divorced,No,Male,3.043063167,174.975543,617.542543,10.79191234,18,1,0,No,No,No,Research scientist (life sciences),Bank Transfer(automatic),Month-to-month,48857
208,39.40454,-75.86757,884,Suburban,America/New_York,1,54,26676.4,Widowed,No,Female,5.827112819,169.944668,758.4775985,9.982341124,8,0,0,No,Yes,No,"Engineer, building services",Electronic Check,One year,21913
209,41.08112,-82.71561,11245,Suburban,America/New_York,1,46,67211.95,Never Married,Yes,Male,4.648958177,162.511928,894.6733856,6.511921085,12,0,1,No,Yes,Yes,"Solicitor, Scotland",Electronic Check,Month-to-month,44890
210,40.89645,-73.7804,19215,Suburban,America/New_York,2,75,31136.77,Widowed,No,Female,11.96274778,119.95684,1639.898269,10.70500472,14,1,0,No,Yes,No,Hospital pharmacist,Electronic Check,Month-to-month,10805
211,45.77019,-92.40004,2733,Urban,America/Chicago,5,66,40660.84,Widowed,No,Male,4.525864256,137.439154,710.7541633,11.58410296,11,0,1,No,No,No,Immunologist,Bank Transfer(automatic),Month-to-month,54872
212,38.41139,-78.1835,1204,Suburban,America/New_York,0,51,10606.59,Divorced,No,Female,8.038308899,207.46728,1092.226042,8.01651453,12,1,1,Yes,Yes,No,Equality and diversity officer,Credit Card (automatic),Two Year,22715
213,37.30493,-122.0807,62430,Rural,America/Los_Angeles,3,81,92447.71,Divorced,No,Female,1.416592892,149.974105,757.0097075,15.12148226,12,0,0,No,No,No,"Engineer, petroleum",Bank Transfer(automatic),One year,95014
214,43.04942,-111.00229,1028,Suburban,America/Denver,0,75,13612.16,Never Married,No,Male,19.83504645,225.178625,2301.850721,12.63643487,18,0,0,No,No,No,Oncologist,Electronic Check,Month-to-month,83118
215,42.12534,-72.65027,28666,Urban,America/New_York,3,54,13765.39,Widowed,Yes,Female,15.85002222,232.637807,2401.406545,16.68178185,8,2,0,No,Yes,No,IT technical support officer,Electronic Check,Month-to-month,1089
