payment_id,payment_type
1240,Credit Card (automatic)
1241,Credit Card (automatic)
1242,Electronic Check
1243,Mailed Check
1244,Bank Transfer(automatic)
1245,Mailed Check
1246,Electronic Check
1247,Bank Transfer(automatic)
1248,Bank Transfer(automatic)
1249,Electronic Check
1250,Credit Card (automatic)
1251,Bank Transfer(automatic)
1252,Electronic Check
1253,Mailed Check
1254,Mailed Check
1255,Electronic Check
1256,Mailed Check
1257,Mailed Check
1258,Bank Transfer(automatic)
1259,Bank Transfer(automatic)
1260,Bank Transfer(automatic)
1261,Electronic Check
1262,Mailed Check
1263,Mailed Check
1264,Credit Card (automatic)
1265,Credit Card (automatic)
1266,Credit Card (automatic)
1267,Electronic Check
1268,Electronic Check
1269,Credit Card (automatic)
1270,Electronic Check
1271,Electronic Check
1272,Mailed Check
1273,Electronic Check
1274,Electronic Check
1275,Electronic Check
1276,Mailed Check
1277,Mailed Check
1278,Credit Card (automatic)
1279,Credit Card (automatic)
1280,Bank Transfer(automatic)
1281,Credit Card (automatic)
1282,Electronic Check
1283,Mailed Check
1284,Credit Card (automatic)
1285,Electronic Check
1286,Electronic Check
1287,Credit Card (automatic)
1288,Credit Card (automatic)
1289,Electronic Check
1290,Electronic Check
1291,Electronic Check
1292,Credit Card (automatic)
1293,Electronic Check
1294,Electronic Check
1295,Credit Card (automatic)
1296,Electronic Check
1297,Mailed Check
1298,Electronic Check
1299,Mailed Check
1300,Electronic Check
1301,Electronic Check
1302,Electronic Check
1303,Credit Card (automatic)
1304,Electronic Check
1305,Electronic Check
1306,Mailed Check
1307,Electronic Check
1308,Electronic Check
1309,Mailed Check
1310,Electronic Check
1311,Credit Card (automatic)
1312,Electronic Check
1313,Electronic Check
1314,Electronic Check
1315,Electronic Check
1316,Electronic Check
1317,Bank Transfer(automatic)
1318,Bank Transfer(automatic)
1319,Mailed Check
1320,Mailed Check
1321,Bank Transfer(automatic)
1322,Mailed Check
1323,Credit Card (automatic)
1324,Mailed Check
1325,Bank Transfer(automatic)
1326,Credit Card (automatic)
1327,Credit Card (automatic)
1328,Bank Transfer(automatic)
1329,Credit Card (automatic)
1330,Bank Transfer(automatic)
1331,Credit Card (automatic)
1332,Bank Transfer(automatic)
1333,Mailed Check
1334,Electronic Check
1335,Mailed Check
1336,Electronic Check
1337,Electronic Check
1338,Mailed Check
1339,Credit Card (automatic)
1340,Credit Card (automatic)
1341,Mailed Check
1342,Electronic Check
1343,Bank Transfer(automatic)
1344,Bank Transfer(automatic)
1345,Credit Card (automatic)
1346,Credit Card (automatic)
1347,Mailed Check
1348,Electronic Check
1349,Mailed Check
1350,Electronic Check
1351,Electronic Check
1352,Credit Card (automatic)
1353,Electronic Check
1354,Mailed Check
1355,Electronic Check
1356,Mailed Check
1357,Credit Card (automatic)
1358,Mailed Check
1359,Bank Transfer(automatic)
1360,Bank Transfer(automatic)
1361,Electronic Check
1362,Credit Card (automatic)
1363,Bank Transfer(automatic)
1364,Bank Transfer(automatic)
1365,Credit Card (automatic)
1366,Mailed Check
1367,Credit Card (automatic)
1368,Bank Transfer(automatic)
1369,Credit Card (automatic)
1370,Electronic Check
1371,Mailed Check
1372,Credit Card (automatic)
1373,Electronic Check
1374,Electronic Check
1375,Bank Transfer(automatic)
1376,Mailed Check
1377,Credit Card (automatic)
1378,Electronic Check
1379,Mailed Check
1380,Electronic Check
1381,Credit Card (automatic)
1382,Electronic Check
1383,Mailed Check
1384,Electronic Check
1385,Bank Transfer(automatic)
1386,Electronic Check
1387,Electronic Check
1388,Credit Card (automatic)
1389,Mailed Check
1390,Credit Card (automatic)
1391,Mailed Check
1392,Electronic Check
1393,Mailed Check
1394,Electronic Check
1395,Electronic Check
1396,Electronic Check
1397,Electronic Check
1398,Bank Transfer(automatic)
1399,Credit Card (automatic)
1400,Bank Transfer(automatic)
1401,Credit Card (automatic)
1402,Electronic Check
1403,Electronic Check
1404,Mailed Check
1405,Mailed Check
1406,Electronic Check
1407,Bank Transfer(automatic)
1408,Electronic Check
1409,Mailed Check
1410,Electronic Check
1411,Electronic Check
1412,Bank Transfer(automatic)
1413,Credit Card (automatic)
1414,Credit Card (automatic)
1415,Electronic Check
1416,Credit Card (automatic)
1417,Bank Transfer(automatic)
1418,Mailed Check
1419,Bank Transfer(automatic)
1420,Electronic Check
1421,Electronic Check
1422,Credit Card (automatic)
1423,Electronic Check
1424,Electronic Check
1425,Mailed Check
1426,Credit Card (automatic)
1427,Credit Card (automatic)
1428,Credit Card (automatic)
1429,Bank Transfer(automatic)
1430,Electronic Check
1431,Bank Transfer(automatic)
1432,Credit Card (automatic)
1433,Mailed Check
1434,Credit Card (automatic)
1435,Electronic Check
1436,Credit Card (automatic)
1437,Credit Card (automatic)
1438,Mailed Check
1439,Bank Transfer(automatic)
1440,Credit Card (automatic)
1441,Electronic Check
1442,Electronic Check
1443,Credit Card (automatic)
1444,Credit Card (automatic)
1445,Bank Transfer(automatic)
1446,Electronic Check
1447,Bank Transfer(automatic)
1448,Credit Card (automatic)
1449,Mailed Check
1450,Mailed Check
1451,Electronic Check
1452,Bank Transfer(automatic)
1453,Credit Card (automatic)
1454,Credit Card (automatic)
1455,Credit Card (automatic)
1456,Mailed Check
1457,Bank Transfer(automatic)
1458,Mailed Check
1459,Mailed Check
1460,Electronic Check
1461,Credit Card (automatic)
1462,Electronic Check
1463,Electronic Check
1464,Electronic Check
1465,Credit Card (automatic)
1466,Mailed Check
1467,Electronic Check
1468,Electronic Check
1469,Bank Transfer(automatic)
1470,Electronic Check
1471,Electronic Check
1472,Bank Transfer(automatic)
1473,Mailed Check
1474,Bank Transfer(automatic)
1475,Electronic Check
1476,Credit Card (automatic)
1477,Electronic Check
1478,Mailed Check
1479,Bank Transfer(automatic)
1480,Bank Transfer(automatic)
1481,Credit Card (automatic)
1482,Electronic Check
1483,Mailed Check
1484,Bank Transfer(automatic)
1485,Mailed Check
1486,Mailed Check
1487,Credit Card (automatic)
1488,Bank Transfer(automatic)
1489,Credit Card (automatic)
1490,Bank Transfer(automatic)
1491,Mailed Check
1492,Electronic Check
1493,Mailed Check
1494,Electronic Check
1495,Electronic Check
1496,Bank Transfer(automatic)
1497,Bank Transfer(automatic)
1498,Credit Card (automatic)
1499,Electronic Check
1500,Mailed Check
1501,Bank Transfer(automatic)
1502,Bank Transfer(automatic)
1503,Bank Transfer(automatic)
1504,Mailed Check
1505,Mailed Check
1506,Mailed Check
1507,Bank Transfer(automatic)
1508,Electronic Check
1509,Electronic Check
1510,Electronic Check
1511,Electronic Check
1512,Bank Transfer(automatic)
1513,Bank Transfer(automatic)
1514,Electronic Check
1515,Mailed Check
1516,Credit Card (automatic)
1517,Bank Transfer(automatic)
1518,Bank Transfer(automatic)
1519,Electronic Check
1520,Electronic Check
1521,Mailed Check
1522,Electronic Check
1523,Electronic Check
1524,Electronic Check
1525,Bank Transfer(automatic)
1526,Electronic Check
1527,Electronic Check
1528,Mailed Check
1529,Credit Card (automatic)
1530,Mailed Check
1531,Electronic Check
1532,Bank Transfer(automatic)
1533,Mailed Check
1534,Electronic Check
1535,Credit Card (automatic)
1536,Mailed Check
1537,Electronic Check
1538,Electronic Check
1539,Bank Transfer(automatic)
1540,Electronic Check
1541,Electronic Check
1542,Bank Transfer(automatic)
1543,Credit Card (automatic)
1544,Mailed Check
1545,Electronic Check
1546,Mailed Check
1547,Credit Card (automatic)
1548,Electronic Check
1549,Credit Card (automatic)
1550,Mailed Check
1551,Electronic Check
1552,Credit Card (automatic)
1553,Bank Transfer(automatic)
1554,Credit Card (automatic)
1555,Credit Card (automatic)
1556,Credit Card (automatic)
1557,Bank Transfer(automatic)
1558,Electronic Check
1559,Electronic Check
1560,Credit Card (automatic)
1561,Bank Transfer(automatic)
1562,Mailed Check
1563,Electronic Check
1564,Mailed Check
1565,Mailed Check
1566,Bank Transfer(automatic)
1567,Mailed Check
1568,Electronic Check
1569,Bank Transfer(automatic)
1570,Bank Transfer(automatic)
1571,Electronic Check
1572,Credit Card (automatic)
1573,Credit Card (automatic)
1574,Bank Transfer(automatic)
1575,Bank Transfer(automatic)
1576,Mailed Check
1577,Electronic Check
1578,Credit Card (automatic)
1579,Mailed Check
1580,Credit Card (automatic)
1581,Bank Transfer(automatic)
1582,Electronic Check
1583,Mailed Check
1584,Mailed Check
1585,Bank Transfer(automatic)
1586,Mailed Check
1587,Bank Transfer(automatic)
1588,Bank Transfer(automatic)
1589,Bank Transfer(automatic)
1590,Electronic Check
1591,Electronic Check
1592,Electronic Check
1593,Mailed Check
1594,Mailed Check
1595,Credit Card (automatic)
1596,Credit Card (automatic)
1597,Electronic Check
1598,Electronic Check
1599,Electronic Check
1600,Bank Transfer(automatic)
1601,Credit Card (automatic)
1602,Electronic Check
1603,Bank Transfer(automatic)
1604,Mailed Check
1605,Electronic Check
1606,Mailed Check
1607,Electronic Check
1608,Credit Card (automatic)
1609,Electronic Check
1610,Electronic Check
1611,Bank Transfer(automatic)
1612,Bank Transfer(automatic)
1613,Bank Transfer(automatic)
1614,Electronic Check
1615,Bank Transfer(automatic)
1616,Electronic Check
1617,Credit Card (automatic)
1618,Electronic Check
1619,Credit Card (automatic)
1620,Electronic Check
1621,Electronic Check
1622,Electronic Check
1623,Electronic Check
1624,Electronic Check
1625,Mailed Check
1626,Mailed Check
1627,Credit Card (automatic)
1628,Electronic Check
1629,Bank Transfer(automatic)
1630,Bank Transfer(automatic)
1631,Bank Transfer(automatic)
1632,Bank Transfer(automatic)
1633,Electronic Check
1634,Electronic Check
1635,Mailed Check
1636,Bank Transfer(automatic)
1637,Electronic Check
1638,Electronic Check
1639,Credit Card (automatic)
1640,Mailed Check
1641,Electronic Check
1642,Mailed Check
1643,Credit Card (automatic)
1644,Bank Transfer(automatic)
1645,Credit Card (automatic)
1646,Electronic Check
1647,Electronic Check
1648,Electronic Check
1649,Mailed Check
1650,Electronic Check
1651,Electronic Check
1652,Credit Card (automatic)
1653,Electronic Check
1654,Bank Transfer(automatic)
1655,Bank Transfer(automatic)
1656,Mailed Check
1657,Electronic Check
1658,Mailed Check
1659,Electronic Check
1660,Electronic Check
1661,Credit Card (automatic)
1662,Electronic Check
1663,Bank Transfer(automatic)
1664,Electronic Check
1665,Electronic Check
1666,Credit Card (automatic)
1667,Mailed Check
1668,Electronic Check
1669,Electronic Check
1670,Credit Card (automatic)
1671,Mailed Check
1672,Electronic Check
1673,Mailed Check
1674,Credit Card (automatic)
1675,Bank Transfer(automatic)
1676,Mailed Check
1677,Mailed Check
1678,Mailed Check
1679,Electronic Check
1680,Mailed Check
1681,Bank Transfer(automatic)
1682,Electronic Check
1683,Mailed Check
1684,Electronic Check
1685,Bank Transfer(automatic)
1686,Bank Transfer(automatic)
1687,Electronic Check
1688,Electronic Check
1689,Electronic Check
1690,Mailed Check
1691,Credit Card (automatic)
1692,Bank Transfer(automatic)
1693,Bank Transfer(automatic)
1694,Credit Card (automatic)
1695,Electronic Check
1696,Credit Card (automatic)
1697,Electronic Check
1698,Electronic Check
1699,Electronic Check
1700,Mailed Check
1701,Credit Card (automatic)
1702,Bank Transfer(automatic)
1703,Mailed Check
1704,Credit Card (automatic)
1705,Mailed Check
1706,Electronic Check
1707,Bank Transfer(automatic)
1708,Bank Transfer(automatic)
1709,Mailed Check
1710,Electronic Check
1711,Electronic Check
1712,Mailed Check
1713,Electronic Check
1714,Bank Transfer(automatic)
1715,Credit Card (automatic)
1716,Bank Transfer(automatic)
1717,Mailed Check
1718,Bank Transfer(automatic)
1719,Electronic Check
1720,Bank Transfer(automatic)
1721,Mailed Check
1722,Bank Transfer(automatic)
1723,Electronic Check
1724,Credit Card (automatic)
1725,Bank Transfer(automatic)
1726,Bank Transfer(automatic)
1727,Mailed Check
1728,Electronic Check
1729,Bank Transfer(automatic)
1730,Credit Card (automatic)
1731,Electronic Check
1732,Mailed Check
1733,Credit Card (automatic)
1734,Bank Transfer(automatic)
1735,Credit Card (automatic)
1736,Credit Card (automatic)
1737,Electronic Check
1738,Bank Transfer(automatic)
1739,Electronic Check
1740,Electronic Check
1741,Electronic Check
1742,Credit Card (automatic)
1743,Credit Card (automatic)
1744,Bank Transfer(automatic)
1745,Credit Card (automatic)
1746,Bank Transfer(automatic)
1747,Bank Transfer(automatic)
1748,Electronic Check
1749,Bank Transfer(automatic)
1750,Electronic Check
1751,Credit Card (automatic)
1752,Mailed Check
1753,Electronic Check
1754,Electronic Check
1755,Mailed Check
1756,Bank Transfer(automatic)
1757,Credit Card (automatic)
1758,Bank Transfer(automatic)
1759,Mailed Check
1760,Electronic Check
1761,Electronic Check
1762,Electronic Check
1763,Credit Card (automatic)
1764,Electronic Check
1765,Electronic Check
1766,Electronic Check
1767,Electronic Check
1768,Bank Transfer(automatic)
1769,Mailed Check
1770,Mailed Check
1771,Credit Card (automatic)
1772,Credit Card (automatic)
1773,Mailed Check
1774,Bank Transfer(automatic)
1775,Mailed Check
1776,Mailed Check
1777,Electronic Check
1778,Credit Card (automatic)
1779,Credit Card (automatic)
1780,Mailed Check
1781,Credit Card (automatic)
1782,Electronic Check
1783,Mailed Check
1784,Electronic Check
1785,Electronic Check
1786,Credit Card (automatic)
1787,Bank Transfer(automatic)
1788,Bank Transfer(automatic)
1789,Electronic Check
1790,Electronic Check
1791,Credit Card (automatic)
1792,Mailed Check
1793,Bank Transfer(automatic)
1794,Electronic Check
1795,Credit Card (automatic)
1796,Bank Transfer(automatic)
1797,Mailed Check
1798,Electronic Check
1799,Credit Card (automatic)
1800,Bank Transfer(automatic)
1801,Mailed Check
1802,Electronic Check
1803,Electronic Check
1804,Mailed Check
1805,Electronic Check
1806,Mailed Check
1807,Electronic Check
1808,Bank Transfer(automatic)
1809,Electronic Check
1810,Bank Transfer(automatic)
1811,Credit Card (automatic)
1812,Electronic Check
1813,Bank Transfer(automatic)
1814,Electronic Check
1815,Bank Transfer(automatic)
1816,Mailed Check
1817,Mailed Check
1818,Bank Transfer(automatic)
1819,Mailed Check
1820,Electronic Check
1821,Bank Transfer(automatic)
1822,Bank Transfer(automatic)
1823,Electronic Check
1824,Bank Transfer(automatic)
1825,Electronic Check
1826,Bank Transfer(automatic)
1827,Mailed Check
1828,Electronic Check
1829,Bank Transfer(automatic)
1830,Credit Card (automatic)
1831,Mailed Check
1832,Electronic Check
1833,Credit Card (automatic)
1834,Electronic Check
1835,Bank Transfer(automatic)
1836,Electronic Check
1837,Electronic Check
1838,Electronic Check
1839,Electronic Check
1840,Mailed Check
1841,Bank Transfer(automatic)
1842,Electronic Check
1843,Electronic Check
1844,Mailed Check
1845,Bank Transfer(automatic)
1846,Bank Transfer(automatic)
1847,Credit Card (automatic)
1848,Electronic Check
1849,Credit Card (automatic)
1850,Electronic Check
1851,Electronic Check
1852,Bank Transfer(automatic)
1853,Credit Card (automatic)
1854,Electronic Check
1855,Credit Card (automatic)
1856,Electronic Check
1857,Electronic Check
1858,Bank Transfer(automatic)
1859,Mailed Check
1860,Bank Transfer(automatic)
1861,Bank Transfer(automatic)
1862,Bank Transfer(automatic)
1863,Bank Transfer(automatic)
1864,Credit Card (automatic)
1865,Electronic Check
1866,Electronic Check
1867,Mailed Check
1868,Credit Card (automatic)
1869,Mailed Check
1870,Mailed Check
1871,Bank Transfer(automatic)
1872,Bank Transfer(automatic)
1873,Credit Card (automatic)
1874,Bank Transfer(automatic)
1875,Credit Card (automatic)
1876,Credit Card (automatic)
1877,Credit Card (automatic)
1878,Mailed Check
1879,Electronic Check
1880,Electronic Check
1881,Electronic Check
1882,Mailed Check
1883,Bank Transfer(automatic)
1884,Electronic Check
1885,Electronic Check
1886,Bank Transfer(automatic)
1887,Mailed Check
1888,Credit Card (automatic)
1889,Bank Transfer(automatic)
1890,Mailed Check
1891,Bank Transfer(automatic)
1892,Bank Transfer(automatic)
1893,Mailed Check
1894,Credit Card (automatic)
1895,Electronic Check
1896,Credit Card (automatic)
1897,Bank Transfer(automatic)
1898,Electronic Check
1899,Bank Transfer(automatic)
1900,Bank Transfer(automatic)
1901,Mailed Check
1902,Credit Card (automatic)
